word	nf	form	number
абажурчику	абажурчик	СУЩЕСТВИТЕЛЬНОЕ	0
абажуры	абажур	СУЩЕСТВИТЕЛЬНОЕ	0
абаз	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абаз	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абаза	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абаза	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазам	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазам	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазами	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазами	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазах	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазах	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазе	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазе	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазией	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазии	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазий	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазинец	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинка	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинкам	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинками	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинках	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинке	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинки	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинкой	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинкою	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинку	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинок	абазинка	СУЩЕСТВИТЕЛЬНОЕ	0
абазинская	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинские	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинский	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинским	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинскими	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинских	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинского	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинское	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинской	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинском	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинскому	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинскою	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинскую	абазинский	ПРИЛАГАТЕЛЬНОЕ	0
абазинца	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинцам	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинцами	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинцах	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинце	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинцев	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинцем	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинцу	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазинцы	абазинец	СУЩЕСТВИТЕЛЬНОЕ	0
абазию	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазия	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазиям	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазиями	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазиях	абазия	СУЩЕСТВИТЕЛЬНОЕ	0
абазов	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазой	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазом	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазою	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазу	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазу	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абазы	абаз	СУЩЕСТВИТЕЛЬНОЕ	0
абазы	абаза	СУЩЕСТВИТЕЛЬНОЕ	0
абаим	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаима	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаимам	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаимами	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаимах	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаиме	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаимов	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаимом	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаиму	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абаимы	абаим	СУЩЕСТВИТЕЛЬНОЕ	0
абайца	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайцам	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайцами	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайцах	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайце	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайцев	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайцем	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайцу	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абайцы	абаец	СУЩЕСТВИТЕЛЬНОЕ	0
абак	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абак	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абака	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абака	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абакам	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абакам	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абаками	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абаками	абака	СУЩЕСТВИТЕЛЬНОЕ	0
Абакан	Абакан	СУЩЕСТВИТЕЛЬНОЕ	0
Абакана	Абакан	СУЩЕСТВИТЕЛЬНОЕ	0
Абакане	Абакан	СУЩЕСТВИТЕЛЬНОЕ	0
абаканец	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканка	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканкам	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканками	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканках	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканке	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканки	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканкой	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканкою	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абаканку	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
абакановская	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановские	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановский	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановским	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановскими	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановских	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановского	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановское	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановской	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановском	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановскому	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановскою	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абакановскую	абакановский	ПРИЛАГАТЕЛЬНОЕ	0
абаканок	абаканка	СУЩЕСТВИТЕЛЬНОЕ	0
Абаканом	Абакан	СУЩЕСТВИТЕЛЬНОЕ	0
абаканская	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканские	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканский	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканским	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканскими	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканских	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканского	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканское	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканской	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканском	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканскому	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканскою	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
абаканскую	абаканский	ПРИЛАГАТЕЛЬНОЕ	0
Абакану	Абакан	СУЩЕСТВИТЕЛЬНОЕ	0
абаканца	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканцам	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканцами	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканцах	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканце	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканцев	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканцем	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканцу	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаканцы	абаканец	СУЩЕСТВИТЕЛЬНОЕ	0
абаках	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абаках	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абаке	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абаке	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абаки	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абаки	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абаков	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абакой	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абаком	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абакост	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакоста	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакостам	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакостами	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакостах	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакосте	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакостов	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакостом	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакосту	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакосты	абакост	СУЩЕСТВИТЕЛЬНОЕ	0
абакою	абака	СУЩЕСТВИТЕЛЬНОЕ	0
абаксиальная	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиального	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальное	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальной	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальном	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальному	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальною	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальную	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальные	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальный	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальным	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальными	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абаксиальных	абаксиальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериален	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальна	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальная	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнее	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальней	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшая	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшего	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшее	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшей	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшем	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшему	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшею	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшие	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейший	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшим	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшими	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейших	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальнейшую	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериально	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериального	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальное	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальной	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальном	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальному	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальною	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальную	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальны	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальные	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальный	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальным	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальными	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абактериальных	абактериальный	ПРИЛАГАТЕЛЬНОЕ	0
абаку	абак	СУЩЕСТВИТЕЛЬНОЕ	0
абаку	абака	СУЩЕСТВИТЕЛЬНОЕ	0
Абакум	Абакум	СУЩЕСТВИТЕЛЬНОЕ	0
Абакума	Абакум	СУЩЕСТВИТЕЛЬНОЕ	0
Абакуме	Абакум	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумов	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумова	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумова	Абакумова	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумове	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумович	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовича	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовичам	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовичами	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовичах	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовиче	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовичей	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовичем	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовичи	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовичу	Абакумович	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовна	Абакумовна	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовне	Абакумовна	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовной	Абакумовна	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовною	Абакумовна	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовну	Абакумовна	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовны	Абакумовна	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовой	Абакумова	СУЩЕСТВИТЕЛЬНОЕ	0
абакумовская	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовские	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовский	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовским	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовскими	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовских	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовского	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовское	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовской	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовском	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовскому	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовскою	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
абакумовскую	абакумовский	ПРИЛАГАТЕЛЬНОЕ	0
Абакумову	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумову	Абакумова	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовы	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовым	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовыми	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумовых	Абакумов	СУЩЕСТВИТЕЛЬНОЕ	0
Абакумом	Абакум	СУЩЕСТВИТЕЛЬНОЕ	0
Абакуму	Абакум	СУЩЕСТВИТЕЛЬНОЕ	0
абалаковская	абалаковский	ПРИЛАГАТЕЛЬНОЕ	0
абалаковские	абалаковский	ПРИЛАГАТЕЛЬНОЕ	0
